,starttime,stoptime,start station id,start station name,end station id,end station name,bikeid,name_localizedValue,usertype
17310,2018-05-16 08:56:58,2018-05-16 09:01:03,3194,McGinley Square,3195,Sip Ave,26199,Annual Membership,Subscriber
17311,2018-05-16 08:57:13,2018-05-16 09:01:18,3202,Newport PATH,3639,Harborside,26224,Annual Membership,Subscriber
17312,2018-05-16 08:57:21,2018-05-16 09:10:21,3210,Pershing Field,3202,Newport PATH,29625,FREE Bonus Month with Annual Membership,Subscriber
17313,2018-05-16 08:57:27,2018-05-16 09:01:10,3209,Brunswick St,3186,Grove St PATH,33647,Annual Membership from Citi Bike App,Subscriber
17314,2018-05-16 08:57:31,2018-05-16 09:05:39,3272,Jersey & 3rd,3202,Newport PATH,29603,$25 Off Annual Membership,Subscriber
17315,2018-05-16 08:58:39,2018-05-16 09:00:54,3213,Van Vorst Park,3186,Grove St PATH,26298,Annual Membership,Subscriber
17316,2018-05-16 08:58:51,2018-05-16 09:03:35,3207,Oakland Ave,3195,Sip Ave,33618,Annual Membership,Subscriber
17317,2018-05-16 08:59:07,2018-05-16 09:04:28,3213,Van Vorst Park,3183,Exchange Place,29474,Annual Membership,Subscriber
17318,2018-05-16 08:59:23,2018-05-16 09:24:14,3199,Newport Pkwy,3183,Exchange Place,30546,Annual Membership,Subscriber
17319,2018-05-16 08:59:47,2018-05-16 09:03:33,3267,Morris Canal,3183,Exchange Place,33560,Annual Membership,Subscriber
17320,2018-05-16 09:00:26,2018-05-16 09:15:48,3220,5 Corners Library,3639,Harborside,29673,FREE Bonus Month with Annual Membership,Subscriber
17321,2018-05-16 09:00:54,2018-05-16 09:03:29,3213,Van Vorst Park,3186,Grove St PATH,26201,Annual Membership from Citi Bike App,Subscriber
17322,2018-05-16 09:01:22,2018-05-16 09:07:22,3203,Hamilton Park,3199,Newport Pkwy,29275,Annual Membership,Subscriber
17323,2018-05-16 09:01:43,2018-05-16 09:05:09,3187,Warren St,3183,Exchange Place,33656,Annual Membership,Subscriber
17324,2018-05-16 09:01:46,2018-05-16 09:03:12,3187,Warren St,3275,Columbus Drive,29127,Annual Membership,Subscriber
17325,2018-05-16 09:03:41,2018-05-16 09:12:06,3276,Marin Light Rail,3202,Newport PATH,29475,Annual Membership,Subscriber
17326,2018-05-16 09:03:54,2018-05-16 09:07:47,3267,Morris Canal,3183,Exchange Place,26293,Annual Membership,Subscriber
17327,2018-05-16 09:04:44,2018-05-16 09:09:00,3186,Grove St PATH,3209,Brunswick St,33569,Annual Membership,Subscriber
17328,2018-05-16 09:04:55,2018-05-16 09:09:47,3202,Newport PATH,3639,Harborside,33566,Annual Membership from Citi Bike App,Subscriber
17329,2018-05-16 09:05:04,2018-05-16 09:13:09,3192,Liberty Light Rail,3186,Grove St PATH,33635,Annual Membership,Subscriber
17330,2018-05-16 09:05:06,2018-05-16 09:14:20,3202,Newport PATH,3639,Harborside,33649,Annual Membership,Subscriber
17331,2018-05-16 09:05:04,2018-05-16 09:08:08,3272,Jersey & 3rd,3186,Grove St PATH,29276,Annual Membership from Citi Bike App,Subscriber
17332,2018-05-16 09:05:08,2018-05-16 09:07:58,3213,Van Vorst Park,3186,Grove St PATH,26263,$25 Off Annual Membership,Subscriber
17333,2018-05-16 09:05:23,2018-05-16 09:13:11,3272,Jersey & 3rd,3183,Exchange Place,26216,Annual Membership from Citi Bike App,Subscriber
17334,2018-05-16 09:06:13,2018-05-16 09:12:23,3205,JC Medical Center,3273,Manila & 1st,33609,Annual Membership,Subscriber
17335,2018-05-16 09:07:06,2018-05-16 09:33:28,3679,Bergen Ave,3185,City Hall,29246,Annual Membership,Subscriber
17336,2018-05-16 09:08:48,2018-05-16 09:13:07,3195,Sip Ave,3677,Glenwood Ave,26159,Annual Membership from Citi Bike App,Subscriber
17337,2018-05-16 09:08:54,2018-05-16 09:13:26,3275,Columbus Drive,3202,Newport PATH,29127,Annual Membership,Subscriber
17338,2018-05-16 09:09:35,2018-05-16 09:13:44,3194,McGinley Square,3195,Sip Ave,33567,Join Citi Bike for $14.95/month,Subscriber
17339,2018-05-16 09:10:01,2018-05-16 09:13:13,3186,Grove St PATH,3213,Van Vorst Park,29476,$25 Off Annual Membership,Subscriber
17340,2018-05-16 09:10:03,2018-05-16 09:14:51,3187,Warren St,3183,Exchange Place,33617,Annual Membership,Subscriber
17341,2018-05-16 09:10:24,2018-05-16 09:13:33,3279,Dixon Mills,3186,Grove St PATH,33657,$25 Off Annual Membership,Subscriber
17342,2018-05-16 09:12:24,2018-05-16 09:16:30,3207,Oakland Ave,3640,Journal Square,29576,Annual Membership,Subscriber
17343,2018-05-16 09:12:28,2018-05-16 09:17:15,3273,Manila & 1st,3639,Harborside,33579,Annual Membership,Subscriber
17344,2018-05-16 09:12:48,2018-05-16 09:25:10,3279,Dixon Mills,3183,Exchange Place,26291,Annual Membership,Subscriber
17345,2018-05-16 09:13:54,2018-05-16 09:19:25,3267,Morris Canal,3183,Exchange Place,26217,$25 Off Annual Membership,Subscriber
17346,2018-05-16 09:14:27,2018-05-16 09:19:52,3185,City Hall,3214,Essex Light Rail,26200,Annual Membership,Subscriber
17347,2018-05-16 09:14:48,2018-05-16 09:19:26,3225,Baldwin at Montgomery,3195,Sip Ave,29492,Join Citi Bike for $14.95/month,Subscriber
17348,2018-05-16 09:15:26,2018-05-16 09:23:27,3210,Pershing Field,3640,Journal Square,29542,$25 Off Annual Membership,Subscriber
17349,2018-05-16 09:16:01,2018-05-16 09:20:24,3267,Morris Canal,3186,Grove St PATH,29282,Annual Membership,Subscriber
17350,2018-05-16 09:16:14,2018-05-16 09:24:01,3210,Pershing Field,3195,Sip Ave,29217,Citi Bike Annual Membership,Subscriber
17351,2018-05-16 09:16:22,2018-05-16 09:19:06,3213,Van Vorst Park,3186,Grove St PATH,29476,Annual Membership from Citi Bike App,Subscriber
17352,2018-05-16 09:16:44,2018-05-16 09:24:10,3275,Columbus Drive,3202,Newport PATH,33641,$25 Off Annual Membership,Subscriber
17353,2018-05-16 09:16:59,2018-05-16 09:21:51,3209,Brunswick St,3186,Grove St PATH,29605,Annual Membership,Subscriber
17354,2018-05-16 09:17:48,2018-05-16 09:19:13,3199,Newport Pkwy,3202,Newport PATH,29484,Annual Membership,Subscriber
17355,2018-05-16 09:18:13,2018-05-16 09:27:58,3207,Oakland Ave,3275,Columbus Drive,26276,Annual Membership,Subscriber
17356,2018-05-16 09:18:26,2018-05-16 09:21:49,3194,McGinley Square,3195,Sip Ave,26306,$25 Off Annual Membership,Subscriber
17357,2018-05-16 09:18:46,2018-05-16 09:22:54,3209,Brunswick St,3213,Van Vorst Park,33569,Annual Membership,Subscriber
17358,2018-05-16 09:20:02,2018-05-16 09:26:52,3207,Oakland Ave,3195,Sip Ave,26155,Annual Membership,Subscriber
17359,2018-05-16 09:21:07,2018-05-16 09:22:42,3199,Newport Pkwy,3202,Newport PATH,29455,Annual Membership,Subscriber
17360,2018-05-16 09:21:16,2018-05-16 09:25:07,3276,Marin Light Rail,3214,Essex Light Rail,29243,Annual Membership,Subscriber
17361,2018-05-16 09:22:16,2018-05-16 09:30:33,3279,Dixon Mills,3214,Essex Light Rail,26182,Annual Membership,Subscriber
17362,2018-05-16 09:25:20,2018-05-16 09:32:03,3203,Hamilton Park,3183,Exchange Place,29303,Annual Membership,Subscriber
17363,2018-05-16 09:25:34,2018-05-16 09:37:11,3638,Washington St,3185,City Hall,33615,Annual Membership,Subscriber
17364,2018-05-16 09:26:09,2018-05-16 09:30:27,3203,Hamilton Park,3186,Grove St PATH,33621,Annual Membership,Subscriber
17365,2018-05-16 09:26:18,2018-05-16 09:32:40,3279,Dixon Mills,3183,Exchange Place,29539,Annual Membership,Subscriber
17366,2018-05-16 09:26:33,2018-05-16 09:33:04,3184,Paulus Hook,3638,Washington St,33619,Annual Membership,Subscriber
17367,2018-05-16 09:26:59,2018-05-16 09:32:43,3199,Newport Pkwy,3639,Harborside,29275,Annual Membership,Subscriber
17368,2018-05-16 09:27:09,2018-05-16 09:29:09,3638,Washington St,3202,Newport PATH,33623,Annual Membership from Citi Bike App,Subscriber
17369,2018-05-16 09:27:32,2018-05-16 09:33:30,3195,Sip Ave,3280,Astor Place,33681,Annual Membership,Subscriber
17370,2018-05-16 09:27:53,2018-05-16 09:30:26,3640,Journal Square,3201,Dey St,33638,Annual Membership,Subscriber
17371,2018-05-16 09:28:44,2018-05-16 09:33:05,3639,Harborside,3202,Newport PATH,29297,Annual Membership from Citi Bike App,Subscriber
17372,2018-05-16 09:29:16,2018-05-16 09:41:11,3225,Baldwin at Montgomery,3183,Exchange Place,33575,Annual Membership,Subscriber
17373,2018-05-16 09:30:52,2018-05-16 09:36:22,3211,Newark Ave,3639,Harborside,29201,Annual Membership,Subscriber
17374,2018-05-16 09:30:57,2018-05-16 09:33:33,3213,Van Vorst Park,3186,Grove St PATH,33569,Annual Membership,Subscriber
17375,2018-05-16 09:31:02,2018-05-16 09:41:46,3210,Pershing Field,3640,Journal Square,29491,Annual Membership from Citi Bike App,Subscriber
17376,2018-05-16 09:31:11,2018-05-16 09:35:01,3203,Hamilton Park,3186,Grove St PATH,26201,Annual Membership from Citi Bike App,Subscriber
17377,2018-05-16 09:32:39,2018-05-16 09:35:44,3279,Dixon Mills,3186,Grove St PATH,29579,Annual Membership,Subscriber
17378,2018-05-16 09:33:19,2018-05-16 09:42:16,3211,Newark Ave,3202,Newport PATH,33625,$25 Off Annual Membership,Subscriber
17379,2018-05-16 09:34:54,2018-05-16 09:39:43,3273,Manila & 1st,3183,Exchange Place,26248,Annual Membership,Subscriber
17380,2018-05-16 09:35:33,2018-05-16 09:40:30,3203,Hamilton Park,3186,Grove St PATH,29126,Annual Membership,Subscriber
17381,2018-05-16 09:36:50,2018-05-16 09:40:50,3202,Newport PATH,3639,Harborside,26270,JCHA Annual Membership $5/month,Subscriber
17382,2018-05-16 09:38:23,2018-05-16 09:40:32,3211,Newark Ave,3186,Grove St PATH,33557,Annual Membership,Subscriber
17383,2018-05-16 09:39:55,2018-05-16 09:44:03,3638,Washington St,3183,Exchange Place,26211,$25 Off Annual Membership,Subscriber
17384,2018-05-16 09:42:39,2018-05-16 09:46:36,3187,Warren St,3202,Newport PATH,29272,Annual Membership,Subscriber
17385,2018-05-16 09:46:33,2018-05-16 09:50:02,3267,Morris Canal,3183,Exchange Place,33674,Annual Membership,Subscriber
17386,2018-05-16 09:48:54,2018-05-16 09:51:18,3639,Harborside,3275,Columbus Drive,33634,FREE Bonus Month with Annual Membership,Subscriber
17387,2018-05-16 09:49:29,2018-05-16 09:51:34,3638,Washington St,3202,Newport PATH,33619,Join Citi Bike for $14.95/month,Subscriber
17388,2018-05-16 09:50:56,2018-05-16 09:56:16,3638,Washington St,3183,Exchange Place,29439,Annual Membership,Subscriber
17389,2018-05-16 09:54:14,2018-05-16 10:00:18,3203,Hamilton Park,3186,Grove St PATH,29527,Annual Membership,Subscriber
17390,2018-05-16 09:54:42,2018-05-16 10:01:09,3267,Morris Canal,3638,Washington St,26302,Annual Membership from Citi Bike App,Subscriber
17391,2018-05-16 09:57:01,2018-05-16 10:10:40,3202,Newport PATH,3198,Heights Elevator,29475,Annual Membership,Subscriber
17392,2018-05-16 09:57:34,2018-05-16 10:04:58,3186,Grove St PATH,3268,Lafayette Park,26262,Annual Membership,Subscriber
17393,2018-05-16 10:02:23,2018-05-16 10:06:43,3207,Oakland Ave,3195,Sip Ave,29483,Annual Membership,Subscriber
17394,2018-05-16 10:02:37,2018-05-16 10:11:06,3203,Hamilton Park,3202,Newport PATH,29515,Single Ride,Customer
17395,2018-05-16 10:03:22,2018-05-16 10:17:26,3193,Lincoln Park,3195,Sip Ave,33597,Annual Membership,Subscriber
17396,2018-05-16 10:04:12,2018-05-16 10:08:56,3207,Oakland Ave,3195,Sip Ave,29266,Annual Membership,Subscriber
17397,2018-05-16 10:11:13,2018-05-16 10:14:42,3203,Hamilton Park,3186,Grove St PATH,26298,Annual Membership from Citi Bike App,Subscriber
17398,2018-05-16 10:11:45,2018-05-16 10:15:43,3426,JCBS Depot,3426,JCBS Depot,26164,JCBS Employee,Subscriber
17399,2018-05-16 10:12:10,2018-05-16 10:18:10,3199,Newport Pkwy,3275,Columbus Drive,29677,Annual Membership,Subscriber
17400,2018-05-16 10:12:47,2018-05-16 10:17:23,3267,Morris Canal,3183,Exchange Place,29292,Annual Membership from Citi Bike App,Subscriber
17401,2018-05-16 10:13:39,2018-05-16 10:16:40,3194,McGinley Square,3195,Sip Ave,29522,Annual Membership,Subscriber
17402,2018-05-16 10:14:31,2018-05-16 10:24:31,3186,Grove St PATH,3192,Liberty Light Rail,29268,Annual Membership from Citi Bike App,Subscriber
17403,2018-05-16 10:17:34,2018-05-16 10:25:33,3270,Jersey & 6th St,3278,Monmouth and 6th,26258,$25 Off Annual Membership,Subscriber
17404,2018-05-16 10:20:44,2018-05-16 10:24:11,3267,Morris Canal,3183,Exchange Place,33624,Annual Membership,Subscriber
17405,2018-05-16 10:21:30,2018-05-16 10:25:48,3220,5 Corners Library,3195,Sip Ave,29583,Annual Membership,Subscriber
17406,2018-05-16 10:27:03,2018-05-16 10:58:20,3209,Brunswick St,3209,Brunswick St,29218,Annual Membership from Citi Bike App,Subscriber
17407,2018-05-16 10:27:13,2018-05-16 10:32:21,3677,Glenwood Ave,3195,Sip Ave,33628,Annual Membership,Subscriber
17408,2018-05-16 10:27:34,2018-05-16 10:34:51,3213,Van Vorst Park,3183,Exchange Place,33555,Annual Membership,Subscriber
17409,2018-05-16 10:28:25,2018-05-16 10:50:10,3193,Lincoln Park,3213,Van Vorst Park,26226,3 Day,Customer
17410,2018-05-16 10:28:29,2018-05-16 10:50:08,3193,Lincoln Park,3213,Van Vorst Park,29586,3 Day,Customer
17411,2018-05-16 10:29:54,2018-05-16 10:32:32,3195,Sip Ave,3225,Baldwin at Montgomery,29627,Annual Membership,Subscriber
17412,2018-05-16 10:30:29,2018-05-16 10:35:30,3195,Sip Ave,3220,5 Corners Library,33636,Annual Membership,Subscriber
17413,2018-05-16 10:37:15,2018-05-16 10:40:15,3276,Marin Light Rail,3186,Grove St PATH,26209,Annual Membership,Subscriber
17414,2018-05-16 10:40:54,2018-05-16 10:46:56,3203,Hamilton Park,3186,Grove St PATH,33598,Annual Membership from Citi Bike App,Subscriber
17415,2018-05-16 10:41:10,2018-05-16 10:43:47,3276,Marin Light Rail,3186,Grove St PATH,26212,Annual Membership,Subscriber
17416,2018-05-16 10:48:15,2018-05-16 10:56:34,3194,McGinley Square,3185,City Hall,26195,3 Day,Customer
17417,2018-05-16 10:49:20,2018-05-16 10:53:16,3270,Jersey & 6th St,3186,Grove St PATH,33592,Annual Membership,Subscriber
17418,2018-05-16 10:51:32,2018-05-16 11:00:12,3280,Astor Place,3195,Sip Ave,33681,Annual Membership,Subscriber
17419,2018-05-16 10:52:22,2018-05-16 10:54:19,3199,Newport Pkwy,3202,Newport PATH,29284,$25 Off Annual Membership,Subscriber
17420,2018-05-16 10:52:38,2018-05-16 10:56:38,3203,Hamilton Park,3186,Grove St PATH,33647,Annual Membership,Subscriber
17421,2018-05-16 11:03:30,2018-05-16 11:07:54,3186,Grove St PATH,3203,Hamilton Park,33581,Annual Membership,Subscriber
17422,2018-05-16 11:05:10,2018-05-16 11:12:29,3192,Liberty Light Rail,3185,City Hall,29268,Annual Membership,Subscriber
17423,2018-05-16 11:06:31,2018-05-16 11:11:48,3639,Harborside,3202,Newport PATH,33600,Annual Membership from Citi Bike App,Subscriber
17424,2018-05-16 11:06:46,2018-05-16 11:13:44,3199,Newport Pkwy,3203,Hamilton Park,26160,Annual Membership,Subscriber
17425,2018-05-16 11:10:41,2018-05-16 11:17:53,3280,Astor Place,3195,Sip Ave,26168,Annual Membership,Subscriber
17426,2018-05-16 11:11:16,2018-05-16 11:14:07,3186,Grove St PATH,3272,Jersey & 3rd,29527,Annual Membership,Subscriber
17427,2018-05-16 11:12:19,2018-05-16 11:16:20,3186,Grove St PATH,3209,Brunswick St,29621,Annual Membership,Subscriber
17428,2018-05-16 11:16:05,2018-05-16 11:19:25,3640,Journal Square,3201,Dey St,29596,Join Citi Bike for $14.95/month,Subscriber
17429,2018-05-16 11:19:37,2018-05-16 11:23:20,3186,Grove St PATH,3205,JC Medical Center,26285,$25 Off Annual Membership,Subscriber
17430,2018-05-16 11:26:49,2018-05-16 11:28:31,3187,Warren St,3275,Columbus Drive,29477,Annual Membership,Subscriber
17431,2018-05-16 11:28:20,2018-05-16 11:36:09,3185,City Hall,3269,Brunswick & 6th,33570,Annual Membership,Subscriber
17432,2018-05-16 11:30:15,2018-05-16 11:36:20,3678,Fairmount Ave,3195,Sip Ave,26267,$25 Off Annual Membership,Subscriber
17433,2018-05-16 11:30:19,2018-05-16 11:35:31,3267,Morris Canal,3275,Columbus Drive,26248,Annual Membership,Subscriber
17434,2018-05-16 11:33:59,2018-05-16 11:38:26,3213,Van Vorst Park,3184,Paulus Hook,29586,Annual Membership,Subscriber
17435,2018-05-16 11:35:12,2018-05-16 11:44:15,3202,Newport PATH,3183,Exchange Place,33600,Annual Membership from Citi Bike App,Subscriber
17436,2018-05-16 11:36:54,2018-05-16 11:38:30,3213,Van Vorst Park,3185,City Hall,26226,Annual Membership,Subscriber
17437,2018-05-16 11:38:23,2018-05-16 11:40:22,3213,Van Vorst Park,3186,Grove St PATH,29126,Join Citi Bike for $14.95/month,Subscriber
17438,2018-05-16 11:40:04,2018-05-16 11:45:58,3202,Newport PATH,3267,Morris Canal,29284,Annual Membership,Subscriber
17439,2018-05-16 11:44:51,2018-05-16 11:52:08,3184,Paulus Hook,3202,Newport PATH,29586,Annual Membership,Subscriber
17440,2018-05-16 11:45:05,2018-05-16 11:56:41,3275,Columbus Drive,3268,Lafayette Park,29577,Annual Membership,Subscriber
17441,2018-05-16 11:45:40,2018-05-16 11:49:12,3184,Paulus Hook,3639,Harborside,33559,Annual Membership,Subscriber
17442,2018-05-16 11:45:46,2018-05-16 11:51:22,3186,Grove St PATH,3209,Brunswick St,29276,Annual Membership,Subscriber
17443,2018-05-16 11:46:44,2018-05-16 11:54:33,3194,McGinley Square,3640,Journal Square,26174,Citi Bike Annual Membership,Subscriber
17444,2018-05-16 11:50:13,2018-05-16 11:54:04,3209,Brunswick St,3186,Grove St PATH,29218,Annual Membership from Citi Bike App,Subscriber
17445,2018-05-16 11:51:46,2018-05-16 11:54:35,3273,Manila & 1st,3185,City Hall,33620,Annual Membership,Subscriber
17446,2018-05-16 11:53:54,2018-05-16 11:58:50,3203,Hamilton Park,3186,Grove St PATH,26289,Annual Membership,Subscriber
17447,2018-05-16 11:54:12,2018-05-16 11:58:22,3276,Marin Light Rail,3186,Grove St PATH,26238,Annual Membership,Subscriber
17448,2018-05-16 11:54:37,2018-05-16 12:02:37,3225,Baldwin at Montgomery,3272,Jersey & 3rd,29620,Citi Bike Annual Membership,Subscriber
17449,2018-05-16 11:58:32,2018-05-16 12:04:12,3203,Hamilton Park,3202,Newport PATH,33666,Annual Membership,Subscriber
17450,2018-05-16 12:06:12,2018-05-16 12:16:57,3195,Sip Ave,3191,Union St,26199,Citi Bike Annual Membership,Subscriber
17451,2018-05-16 12:09:58,2018-05-16 12:24:27,3275,Columbus Drive,3275,Columbus Drive,26297,$25 Off Annual Membership,Subscriber
17452,2018-05-16 12:09:58,2018-05-16 12:16:48,3639,Harborside,3203,Hamilton Park,26304,Annual Membership,Subscriber
17453,2018-05-16 12:10:10,2018-05-16 12:14:57,3211,Newark Ave,3275,Columbus Drive,29540,Annual Membership,Subscriber
17454,2018-05-16 12:11:20,2018-05-16 12:34:47,3213,Van Vorst Park,3193,Lincoln Park,33657,3 Day,Customer
17455,2018-05-16 12:11:21,2018-05-16 12:34:48,3213,Van Vorst Park,3193,Lincoln Park,33669,3 Day,Customer
17456,2018-05-16 12:11:28,2018-05-16 12:19:46,3205,JC Medical Center,3277,Communipaw & Berry Lane,29644,$25 Off Annual Membership,Subscriber
17457,2018-05-16 12:11:44,2018-05-16 12:14:36,3639,Harborside,3187,Warren St,33649,NYCHA Membership (Renewal),Subscriber
17458,2018-05-16 12:12:03,2018-05-16 12:21:34,3199,Newport Pkwy,3183,Exchange Place,29541,Annual Membership,Subscriber
17459,2018-05-16 12:13:01,2018-05-16 12:16:48,3276,Marin Light Rail,3186,Grove St PATH,26280,Annual Membership,Subscriber
17460,2018-05-16 12:15:32,2018-05-16 12:22:37,3183,Exchange Place,3183,Exchange Place,29629,$25 Off Annual Membership,Subscriber
17461,2018-05-16 12:17:46,2018-05-16 12:20:27,3198,Heights Elevator,3196,Riverview Park,29475,JCBS Employee,Subscriber
17462,2018-05-16 12:19:59,2018-05-16 12:24:12,3184,Paulus Hook,3185,City Hall,29669,Annual Membership,Subscriber
17463,2018-05-16 12:20:27,2018-05-16 12:38:17,3225,Baldwin at Montgomery,3202,Newport PATH,29204,3-Day Pass from Citi Bike App,Customer
17464,2018-05-16 12:20:57,2018-05-16 12:25:47,3209,Brunswick St,3185,City Hall,29276,Annual Membership,Subscriber
17465,2018-05-16 12:35:34,2018-05-16 12:38:39,3187,Warren St,3639,Harborside,33649,NYCHA Membership (Renewal),Subscriber
17466,2018-05-16 12:39:20,2018-05-16 12:41:22,3273,Manila & 1st,3187,Warren St,29308,Annual Membership,Subscriber
17467,2018-05-16 12:48:54,2018-05-16 12:55:58,3203,Hamilton Park,3639,Harborside,28857,Annual Membership,Subscriber
17468,2018-05-16 12:51:13,2018-05-16 12:56:03,3186,Grove St PATH,3269,Brunswick & 6th,33569,Annual Membership,Subscriber
17469,2018-05-16 13:09:06,2018-05-16 13:12:51,3203,Hamilton Park,3186,Grove St PATH,26160,FREE Bonus Month with Annual Membership,Subscriber
17470,2018-05-16 13:29:22,2018-05-16 13:31:14,3272,Jersey & 3rd,3278,Monmouth and 6th,29620,Annual Membership,Subscriber
17471,2018-05-16 13:40:58,2018-05-16 13:47:17,3280,Astor Place,3195,Sip Ave,33598,Annual Membership,Subscriber
17472,2018-05-16 13:55:04,2018-05-16 14:00:06,3186,Grove St PATH,3278,Monmouth and 6th,29507,Annual Membership,Subscriber
17473,2018-05-16 14:03:59,2018-05-16 14:07:33,3202,Newport PATH,3199,Newport Pkwy,29603,Annual Membership,Subscriber
17474,2018-05-16 14:06:19,2018-05-16 14:09:59,3270,Jersey & 6th St,3186,Grove St PATH,33590,Annual Membership from Citi Bike App,Subscriber
17475,2018-05-16 14:22:12,2018-05-16 14:27:24,3186,Grove St PATH,3276,Marin Light Rail,29595,Annual Membership,Subscriber
17476,2018-05-16 14:24:37,2018-05-16 14:28:53,3205,JC Medical Center,3211,Newark Ave,29260,FREE Bonus Month with Annual Membership,Subscriber
17477,2018-05-16 14:29:51,2018-05-16 14:36:27,3184,Paulus Hook,3279,Dixon Mills,33654,Join Citi Bike for $14.95/month,Subscriber
17478,2018-05-16 14:36:13,2018-05-16 14:42:41,3186,Grove St PATH,3269,Brunswick & 6th,26161,Single Ride,Customer
17479,2018-05-16 14:43:18,2018-05-16 14:46:39,3213,Van Vorst Park,3186,Grove St PATH,26310,Citi Bike Annual Membership,Subscriber
17480,2018-05-16 14:49:41,2018-05-16 14:56:01,3276,Marin Light Rail,3184,Paulus Hook,26192,$25 Off Annual Membership,Subscriber
17481,2018-05-16 14:56:26,2018-05-16 15:02:56,3186,Grove St PATH,3483,Montgomery St,33621,$25 Off Annual Membership,Subscriber
17482,2018-05-16 15:08:16,2018-05-16 15:45:16,3211,Newark Ave,3186,Grove St PATH,29260,FREE Bonus Month with Annual Membership,Subscriber
17483,2018-05-16 15:09:27,2018-05-16 15:16:46,3195,Sip Ave,3210,Pershing Field,33613,Annual Membership from Citi Bike App,Subscriber
17484,2018-05-16 15:13:52,2018-05-16 15:21:54,3214,Essex Light Rail,3279,Dixon Mills,29243,Annual Membership,Subscriber
17485,2018-05-16 15:19:13,2018-05-16 15:21:06,3279,Dixon Mills,3211,Newark Ave,33654,Join Citi Bike for $14.95/month,Subscriber
17486,2018-05-16 15:27:13,2018-05-16 15:35:40,3275,Columbus Drive,3276,Marin Light Rail,29256,Annual Membership,Subscriber
17487,2018-05-16 15:46:44,2018-05-16 15:52:14,3679,Bergen Ave,3195,Sip Ave,29217,Join Citi Bike for $14.95/month,Subscriber
17488,2018-05-16 15:51:59,2018-05-16 15:55:22,3276,Marin Light Rail,3213,Van Vorst Park,29256,Annual Membership,Subscriber
17489,2018-05-16 15:56:00,2018-05-16 16:03:44,3214,Essex Light Rail,3184,Paulus Hook,29494,$25 Off Annual Membership,Subscriber
17490,2018-05-16 16:01:45,2018-05-16 16:09:56,3640,Journal Square,3210,Pershing Field,29542,Citi Bike Annual Membership,Subscriber
17491,2018-05-16 16:03:00,2018-05-16 16:16:57,3199,Newport Pkwy,3196,Riverview Park,29307,$25 Off Annual Membership,Subscriber
17492,2018-05-16 16:05:53,2018-05-16 16:09:34,3269,Brunswick & 6th,3186,Grove St PATH,29536,Annual Membership,Subscriber
17493,2018-05-16 16:07:26,2018-05-16 16:22:15,3186,Grove St PATH,3212,Christ Hospital,33675,Annual Membership,Subscriber
17494,2018-05-16 16:08:22,2018-05-16 16:09:32,3270,Jersey & 6th St,3272,Jersey & 3rd,33622,Annual Membership,Subscriber
17495,2018-05-16 16:10:01,2018-05-16 16:21:37,3679,Bergen Ave,3192,Liberty Light Rail,33577,3 Day,Customer
17496,2018-05-16 16:10:09,2018-05-16 16:21:07,3679,Bergen Ave,3192,Liberty Light Rail,29654,3 Day,Customer
17497,2018-05-16 16:12:08,2018-05-16 16:20:08,3202,Newport PATH,3203,Hamilton Park,29586,Annual Membership,Subscriber
17498,2018-05-16 16:13:51,2018-05-16 16:15:04,3272,Jersey & 3rd,3270,Jersey & 6th St,33622,Annual Membership,Subscriber
17499,2018-05-16 16:24:32,2018-05-16 16:27:43,3195,Sip Ave,3194,McGinley Square,26233,Annual Membership,Subscriber
17500,2018-05-16 16:26:52,2018-05-16 16:30:15,3186,Grove St PATH,3203,Hamilton Park,26160,Annual Membership,Subscriber
17501,2018-05-16 16:29:20,2018-05-16 16:33:16,3269,Brunswick & 6th,3203,Hamilton Park,33570,Annual Membership,Subscriber
17502,2018-05-16 16:30:39,2018-05-16 16:36:16,3638,Washington St,3276,Marin Light Rail,26302,Annual Membership,Subscriber
17503,2018-05-16 16:30:46,2018-05-16 17:03:58,3679,Bergen Ave,3679,Bergen Ave,26306,Annual Membership,Subscriber
17504,2018-05-16 16:32:52,2018-05-16 16:40:30,3195,Sip Ave,3280,Astor Place,29444,Annual Membership,Subscriber
17505,2018-05-16 16:35:24,2018-05-16 16:38:48,3186,Grove St PATH,3205,JC Medical Center,33659,Annual Membership,Subscriber
17506,2018-05-16 16:40:03,2018-05-16 16:48:01,3183,Exchange Place,3202,Newport PATH,29237,Annual Membership,Subscriber
17507,2018-05-16 16:40:40,2018-05-16 16:53:50,3639,Harborside,3192,Liberty Light Rail,26224,3 Day,Customer
17508,2018-05-16 16:42:49,2018-05-16 16:48:25,3186,Grove St PATH,3278,Monmouth and 6th,26280,$25 Off Annual Membership,Subscriber
17509,2018-05-16 16:44:41,2018-05-16 16:49:04,3185,City Hall,3278,Monmouth and 6th,29613,Annual Membership,Subscriber
17510,2018-05-16 16:47:13,2018-05-16 16:50:39,3195,Sip Ave,3194,McGinley Square,33597,Annual Membership,Subscriber
17511,2018-05-16 16:58:04,2018-05-16 17:04:49,3202,Newport PATH,3184,Paulus Hook,33666,Annual Membership,Subscriber
17512,2018-05-16 16:58:05,2018-05-16 17:03:14,3183,Exchange Place,3276,Marin Light Rail,33562,Annual Membership,Subscriber
17513,2018-05-16 17:04:50,2018-05-16 17:11:04,3202,Newport PATH,3203,Hamilton Park,26236,Annual Membership,Subscriber
